Mes_Ano;Ferrovia;Mercadoria_ANTT;Estacao_Origem;UF_Origem;Estacao_Destino;UF_Destino;TU;TKU
11/2020;MRS;Contêiner Vazio de 20 Pés;Barnabé;SP;Curuputuba;SP;23;4.692
11/2020;MRS;Contêiner Vazio de 20 Pés;Brisamar;RJ;Eldorado;MG;90;55.074
11/2020;MRS;Contêiner Vazio de 20 Pés;Brisamar;RJ;Itutinga;MG;262;154.592
11/2020;MRS;Contêiner Vazio de 20 Pés;Brisamar;RJ;Parque Industrial;MG;35;21.382
11/2020;MRS;Contêiner Vazio de 20 Pés;Conceiçãozinha;SP;Curuputuba;SP;253;53.679
11/2020;MRS;Contêiner Vazio de 20 Pés;Curuputuba;SP;Conceiçãozinha;SP;67;14.215
11/2020;MRS;Contêiner Vazio de 20 Pés;Edmar Alves;SP;Conceiçãozinha;SP;221;36.270
11/2020;MRS;Contêiner Vazio de 20 Pés;Eldorado;MG;Arará;RJ;19;11.072
11/2020;MRS;Contêiner Vazio de 20 Pés;Eldorado;MG;Brisamar;RJ;2;1.104
11/2020;MRS;Contêiner Vazio de 20 Pés;Eng. Neiva;SP;Conceiçãozinha;SP;442;107.229
11/2020;MRS;Contêiner Vazio de 20 Pés;Itatiaia;RJ;Arará;RJ;30;6.087
11/2020;MRS;Contêiner Vazio de 20 Pés;Itatiaia;RJ;Brisamar;RJ;21;3.617
11/2020;MRS;Contêiner Vazio de 20 Pés;Nova Granja;MG;Brisamar;RJ;5;3.085
11/2020;MRS;Contêiner Vazio de 20 Pés;Parque Industrial;MG;Arará;RJ;5;2.909
11/2020;MRS;Contêiner Vazio de 20 Pés;Prudente de Morais;MG;Arará;RJ;14;9.622
11/2020;MRS;Contêiner Vazio de 40 Pés;Arará;RJ;Eldorado;MG;185;118.882
11/2020;MRS;Contêiner Vazio de 40 Pés;Barnabé;SP;Suzano Novo;SP;221;12.370
11/2020;MRS;Contêiner Vazio de 40 Pés;Brisamar;RJ;Parque Industrial;MG;54;32.990
11/2020;MRS;Contêiner Vazio de 40 Pés;Conceiçãozinha;SP;Suzano Novo;SP;425;27.257
11/2020;MRS;Contêiner Vazio de 40 Pés;Curuputuba;SP;Conceiçãozinha;SP;1.353;287.067
11/2020;MRS;Contêiner Vazio de 40 Pés;Edmar Alves;SP;Arará;RJ;116;42.485
11/2020;MRS;Contêiner Vazio de 40 Pés;Edmar Alves;SP;Conceiçãozinha;SP;17;2.790
11/2020;MRS;Contêiner Vazio de 40 Pés;Eldorado;MG;Arará;RJ;31;18.066
11/2020;MRS;Contêiner Vazio de 40 Pés;Eng. Neiva;SP;Conceiçãozinha;SP;61;14.798
11/2020;MRS;Contêiner Vazio de 40 Pés;Floriano;RJ;Brisamar;RJ;275;38.918
11/2020;MRS;Contêiner Vazio de 40 Pés;Itatiaia;RJ;Arará;RJ;490;99.435
11/2020;MRS;Contêiner Vazio de 40 Pés;Itatiaia;RJ;Brisamar;RJ;54;9.302
11/2020;MRS;Contêiner Vazio de 40 Pés;Jundiaí;SP;Conceiçãozinha;SP;262;35.910
11/2020;MRS;Contêiner Vazio de 40 Pés;MultiTerminais;RJ;Arará;RJ;163;32.418
11/2020;MRS;Contêiner Vazio de 40 Pés;Nova Granja;MG;Brisamar;RJ;10;6.171
11/2020;MRS;Contêiner Vazio de 40 Pés;Parque Industrial;MG;Arará;RJ;27;15.708
11/2020;MRS;Contêiner Vazio de 40 Pés;Prudente de Morais;MG;Arará;RJ;139;95.541
11/2020;MRS;Coque;Baia Sepetiba;RJ;Volta Redonda;RJ;84.077;10.004.826
11/2020;MRS;Coque;Curuputuba;SP;Ouro Branco;MG;19.828;11.932.946
11/2020;MRS;Coque;Sarzedo Novo;MG;Ouro Branco;MG;16.174;2.096.021
11/2020;MRS;Enxofre;Conceiçãozinha;SP;Várzea Paulista;SP;3.059;403.579
11/2020;MRS;Escória;Ouro Branco;MG;Curuputuba;SP;3.263;1.621.505
11/2020;MRS;Escória;Siderúrgica do Atlântico;RJ;São Bento;SP;5.733;2.401.817
11/2020;MRS;Ferro Gusa;Cel. João Carlos Guedes;MG;Arará;RJ;7.174;3.222.933
11/2020;MRS;Ferro Gusa;Dr. Joaquim Murtinho;MG;Arará;RJ;3.650;1.758.153
11/2020;MRS;Ferro Gusa;Parque Industrial;MG;Arará;RJ;16.531;9.617.748
11/2020;MRS;Ferro Gusa;Prudente de Morais;MG;Arará;RJ;24.196;16.631.042
11/2020;MRS;Ferro Gusa;São Bento;SP;Arará;RJ;8.945;3.878.668
11/2020;MRS;Ferro Gusa;Sarzedo Novo;MG;Arará;RJ;77.023;42.414.936
11/2020;MRS;Ferro Gusa;Sarzedo Novo;MG;Itaguai;RJ;2.799;1.477.905
11/2020;MRS;Ferro Gusa;Sarzedo Novo;MG;Volta Redonda;RJ;3.000;1.218.048
11/2020;MRS;Grãos - Milho;Pederneiras;SP;Conceiçãozinha;SP;7.941;4.190.695
11/2020;MRS;Grãos - Milho;Pederneiras;SP;Santos;SP;85.070;44.327.084
11/2020;MRS;Minério de Ferro;Baia Sepetiba;RJ;Volta Redonda;RJ;58.764;6.992.680
11/2020;MRS;Minério de Ferro;Carlos Newlands;MG;Baia Sepetiba;RJ;132.259;67.680.501
11/2020;MRS;Minério de Ferro;Carlos Newlands;MG;Brisamar;RJ;152.557;77.304.750
11/2020;MRS;Minério de Ferro;Carlos Newlands;MG;Guaiba;RJ;309.309;165.123.681
11/2020;MRS;Minério de Ferro;Carlos Newlands;MG;Porto Sudeste;RJ;14.144;7.209.578
11/2020;MRS;Minério de Ferro;Carlos Newlands;MG;Siderúrgica do Atlântico;RJ;104.198;54.467.107
11/2020;MRS;Minério de Ferro;Casa de Pedra;MG;Baia Sepetiba;RJ;1.221.829;538.962.211
11/2020;MRS;Minério de Ferro;Casa de Pedra;MG;Porto Sudeste;RJ;126.215;55.422.394
11/2020;MRS;Minério de Ferro;Casa de Pedra;MG;Volta Redonda;RJ;308.584;99.399.534
11/2020;MRS;Minério de Ferro;Cel. João Carlos Guedes;MG;Baia Sepetiba;RJ;107.271;45.438.386
11/2020;MRS;Minério de Ferro;Cel. João Carlos Guedes;MG;Brisamar;RJ;2.893;1.210.966
11/2020;MRS;Minério de Ferro;Cel. João Carlos Guedes;MG;Dias Tavares;MG;6.753;3.554.110
11/2020;MRS;Minério de Ferro;Cel. João Carlos Guedes;MG;Guaiba;RJ;41.285;18.400.930
11/2020;MRS;Minério de Ferro;Cel. João Carlos Guedes;MG;Porto Sudeste;RJ;1.483;625.210
11/2020;MRS;Minério de Ferro;Cel. João Carlos Guedes;MG;Siderúrgica do Atlântico;RJ;14.622;6.354.501
11/2020;MRS;Minério de Ferro;Cel. João Carlos Guedes;MG;Volta Redonda;RJ;26.097;7.948.859
11/2020;MRS;Minério de Ferro;Dr. Joaquim Murtinho;MG;Baia Sepetiba;RJ;125.668;57.306.994
11/2020;MRS;Minério de Ferro;Dr. Joaquim Murtinho;MG;Brisamar;RJ;189.363;85.406.310
11/2020;MRS;Minério de Ferro;Dr. Joaquim Murtinho;MG;Guaiba;RJ;181.149;86.614.401
11/2020;MRS;Minério de Ferro;Dr. Joaquim Murtinho;MG;Porto Sudeste;RJ;28.277;12.838.294
11/2020;MRS;Minério de Ferro;Itutinga;MG;Porto Sudeste;RJ;26.226;8.491.296
11/2020;MRS;Minério de Ferro;Olhos D Água;MG;Guaiba;RJ;751.468;430.671.571
11/2020;MRS;Minério de Ferro;Olhos D Água;MG;Siderúrgica do Atlântico;RJ;72.894;40.965.480
11/2020;MRS;Minério de Ferro;Otavio Dapieve;MG;Baia Sepetiba;RJ;1.589.224;770.102.987
11/2020;MRS;Minério de Ferro;Otavio Dapieve;MG;Guaiba;RJ;694.381;351.841.463
11/2020;MRS;Minério de Ferro;Otavio Dapieve;MG;Siderúrgica do Atlântico;RJ;54.794;27.154.700
11/2020;MRS;Minério de Ferro;Otavio Dapieve;MG;Volta Redonda;RJ;39.470;14.429.521
11/2020;MRS;Minério de Ferro;Ouro Branco;MG;Baia Sepetiba;RJ;12.166;5.664.416
11/2020;MRS;Minério de Ferro;Ouro Branco;MG;Guaiba;RJ;26.573;12.960.024
11/2020;MRS;Minério de Ferro;Pires;MG;Baia Sepetiba;RJ;642.518;291.326.655
11/2020;MRS;Minério de Ferro;Pires;MG;Guaiba;RJ;249.763;118.770.798
11/2020;MRS;Minério de Ferro;Pires;MG;Porto Sudeste;RJ;187.553;84.664.049
11/2020;MRS;Minério de Ferro;Pires;MG;Siderúrgica do Atlântico;RJ;72.754;33.787.976
11/2020;MRS;Minério de Ferro;Sarzedo;MG;Baia Sepetiba;RJ;44.512;23.520.540
11/2020;MRS;Minério de Ferro;Sarzedo;MG;Brisamar;RJ;96.594;50.558.168
11/2020;MRS;Minério de Ferro;Sarzedo;MG;Guaiba;RJ;242.046;133.253.342
11/2020;MRS;Minério de Ferro;Sarzedo Novo;MG;Baia Sepetiba;RJ;40.384;21.202.083
11/2020;MRS;Minério de Ferro;Sarzedo Novo;MG;Brisamar;RJ;193.943;100.852.687
11/2020;MRS;Minério de Ferro;Sarzedo Novo;MG;Porto Sudeste;RJ;820.272;429.012.097
11/2020;MRS;Minério de Ferro;Sarzedo Novo;MG;Siderúrgica do Atlântico;RJ;14.290;7.659.611
11/2020;MRS;Minério de Ferro;Suzano Novo;SP;Siderúrgica do Atlântico;RJ;83.080;37.516.435
11/2020;MRS;Minério de Ferro;Viga;MG;Baia Sepetiba;RJ;14.431;6.304.499
11/2020;MRS;Minério de Ferro;Viga;MG;Guaiba;RJ;153.396;70.407.536
11/2020;MRS;Minério de Ferro Especial - MRS distancia menor 100 km;Porto Sudeste;RJ;Siderúrgica do Atlântico;RJ;57.191;1.086.629
11/2020;MRS;Óleo Diesel;Embiruçu;MG;Cel. João Carlos Guedes;MG;2.521;365.658
11/2020;MRS;Outras - Carga Geral Não Conteinerizada;Brisamar;RJ;Volta Redonda;RJ;150;17.099
11/2020;MRS;Outras - Carga Geral Não Conteinerizada;Itaguai;RJ;Caçapava;SP;1.021;342.351
11/2020;MRS;Outras - Carga Geral Não Conteinerizada;Manoel Feio;SP;Volta Redonda;RJ;240;74.266
11/2020;MRS;Outras - Carga Geral Não Conteinerizada;São Bento;SP;Volta Redonda;RJ;30;8.668
11/2020;MRS;Outros Graneis Minerais;Arará;RJ;Dias Tavares;MG;706;207.193
11/2020;MRS;Outros Graneis Minerais;Arará;RJ;Terminal Paraibuna de Metais;MG;17.183;5.056.716
11/2020;MRS;Outros Graneis Minerais;Dias Tavares;MG;Prudente de Morais;MG;696;315.762
11/2020;MRS;Prd. Siderúrgicos - Bobina - BF;Barbará;RJ;Curuputuba;SP;1.525;256.828
11/2020;MRS;Prd. Siderúrgicos - Bobina - BF;Lafaiete Bandeira;MG;Boa Vista Velha;SP;12.128;9.594.945
11/2020;MRS;Prd. Siderúrgicos - Bobina - BF;Lafaiete Bandeira;MG;Usiminas;SP;5.025;2.705.454
11/2020;MRS;Prd. Siderúrgicos - Bobina - BF;Manoel Feio;SP;Paulínia;SP;261;41.021
11/2020;MRS;Prd. Siderúrgicos - Bobina - BF;Ouro Branco;MG;Barbará;RJ;432;147.515
11/2020;MRS;Prd. Siderúrgicos - Bobina - BF;Ouro Branco;MG;Ipiranga;SP;2.088;1.395.082
11/2020;MRS;Prd. Siderúrgicos - Bobina - BF;Ouro Branco;MG;Itaguai;RJ;3.816;1.788.154
11/2020;MRS;Prd. Siderúrgicos - Bobina - BF;Ouro Branco;MG;Parque Industrial;MG;7.327;1.177.551
11/2020;MRS;Prd. Siderúrgicos - Bobina - BF;Ouro Branco;MG;Roseira;SP;2.448;1.192.058
11/2020;MRS;Prd. Siderúrgicos - Bobina - BF;Ouro Branco;MG;São Bento;SP;18.881;11.561.742
11/2020;MRS;Prd. Siderúrgicos - Bobina - BF;Ouro Branco;MG;São Caetano do Sul;SP;2.664;1.791.095
11/2020;MRS;Prd. Siderúrgicos - Bobina - BF;Parque Industrial;MG;Boa Vista Velha;SP;1.583;1.375.457
11/2020;MRS;Prd. Siderúrgicos - Bobina - BF;Piaçaguera;SP;Barbará;RJ;3.305;1.201.641
11/2020;MRS;Prd. Siderúrgicos - Bobina - BF;Piaçaguera;SP;Ipiranga;SP;2.373;124.944
11/2020;MRS;Prd. Siderúrgicos - Bobina - BF;Piaçaguera;SP;São Caetano do Sul;SP;636;30.822
11/2020;MRS;Prd. Siderúrgicos - Bobina - BF;Piaçaguera;SP;Utinga;SP;22.232;997.305
11/2020;MRS;Prd. Siderúrgicos - Bobina - BF;Volta Redonda;RJ;Ipiranga;SP;60;20.684
11/2020;MRS;Prd. Siderúrgicos - Bobina - BF;Volta Redonda;RJ;Manoel Feio;SP;261;80.764
11/2020;MRS;Prd. Siderúrgicos - Bobina - BF;Volta Redonda;RJ;Paulínia;SP;2.417;1.124.543
11/2020;MRS;Prd. Siderúrgicos - Bobina - BQ;Brisamar;RJ;Volta Redonda;RJ;698;79.569
11/2020;MRS;Prd. Siderúrgicos - Bobina - BQ;Floriano;RJ;Brisamar;RJ;7.243;1.025.051
11/2020;MRS;Prd. Siderúrgicos - Bobina - BQ;Itaguai;RJ;Floriano;RJ;2.016;301.438
11/2020;MRS;Prd. Siderúrgicos - Bobina - BQ;Lafaiete Bandeira;MG;Barbará;RJ;6.342;2.246.704
11/2020;MRS;Prd. Siderúrgicos - Bobina - BQ;Lafaiete Bandeira;MG;Cruzeiro;SP;4.275;1.896.787
11/2020;MRS;Prd. Siderúrgicos - Bobina - BQ;Lafaiete Bandeira;MG;Ipiranga;SP;4.990;3.397.839
11/2020;MRS;Prd. Siderúrgicos - Bobina - BQ;Lafaiete Bandeira;MG;Manoel Feio;SP;5.341;3.448.303
11/2020;MRS;Prd. Siderúrgicos - Bobina - BQ;Lafaiete Bandeira;MG;Usiminas;SP;152;81.836
11/2020;MRS;Prd. Siderúrgicos - Bobina - BQ;Piaçaguera;SP;Cruzeiro;SP;7.252;2.662.354
11/2020;MRS;Prd. Siderúrgicos - Bobina - BQ;Piaçaguera;SP;Ipiranga;SP;1.635;86.087
11/2020;MRS;Prd. Siderúrgicos - Bobina - BQ;Piaçaguera;SP;Usiminas;SP;2.139;356.134
11/2020;MRS;Prd. Siderúrgicos - Bobina - BQ;Volta Redonda;RJ;Brisamar;RJ;5.633;642.139
11/2020;MRS;Prd. Siderúrgicos - Fio Máquina;Dias Tavares;MG;Arará;RJ;4.448;3.018.781
11/2020;MRS;Prd. Siderúrgicos - Fio Máquina;Dias Tavares;MG;Eldorado;MG;2.841;991.893
11/2020;MRS;Prd. Siderúrgicos - Fio Máquina;Itaguai;RJ;São Bento;SP;2.232;917.231
11/2020;MRS;Prd. Siderúrgicos - Fio Máquina;Ouro Branco;MG;Caçapava;SP;17.793;9.549.716
11/2020;MRS;Prd. Siderúrgicos - Fio Máquina;Ouro Branco;MG;Itaguai;RJ;4.537;2.126.010
11/2020;MRS;Prd. Siderúrgicos - Fio Máquina;Saudade;RJ;Dias Tavares;MG;576;134.387
11/2020;MRS;Prd. Siderúrgicos - Outros;Dias Tavares;MG;Parque Industrial;MG;3.934;1.369.566
11/2020;MRS;Prd. Siderúrgicos - Outros;Floriano;RJ;Eldorado;MG;963;576.235
11/2020;MRS;Prd. Siderúrgicos - Outros;Itaguai;RJ;Arará;RJ;1.566;164.948
11/2020;MRS;Prd. Siderúrgicos - Outros;Itaguai;RJ;Caçapava;SP;1.175;393.989
11/2020;MRS;Prd. Siderúrgicos - Outros;Lafaiete Bandeira;MG;Floriano;RJ;1.468;533.929
11/2020;MRS;Prd. Siderúrgicos - Outros;Lafaiete Bandeira;MG;Manoel Feio;SP;17.785;11.482.511
11/2020;MRS;Prd. Siderúrgicos - Outros;Lafaiete Bandeira;MG;Piaçaguera;SP;3.420;2.419.266
11/2020;MRS;Prd. Siderúrgicos - Outros;Lafaiete Bandeira;MG;Utinga;SP;7.697;5.301.108
11/2020;MRS;Prd. Siderúrgicos - Outros;Manoel Feio;SP;Ipiranga;SP;351;12.390
11/2020;MRS;Prd. Siderúrgicos - Outros;Manoel Feio;SP;Mogi das Cruzes;SP;1.753;40.408
11/2020;MRS;Prd. Siderúrgicos - Outros;Manoel Feio;SP;São Caetano do Sul;SP;1.190;46.994
11/2020;MRS;Prd. Siderúrgicos - Outros;Manoel Feio;SP;Volta Redonda;RJ;1.343;415.583
11/2020;MRS;Prd. Siderúrgicos - Outros;Ouro Branco;MG;Brisamar;RJ;2.304;1.061.207
11/2020;MRS;Prd. Siderúrgicos - Outros;Ouro Branco;MG;Caçapava;SP;4.869;2.613.250
11/2020;MRS;Prd. Siderúrgicos - Outros;Ouro Branco;MG;Ipiranga;SP;2.018;1.348.312
11/2020;MRS;Prd. Siderúrgicos - Outros;Ouro Branco;MG;Itutinga;MG;5.881;822.281
11/2020;MRS;Prd. Siderúrgicos - Outros;Ouro Branco;MG;Parque Industrial;MG;5.822;935.676
11/2020;MRS;Prd. Siderúrgicos - Outros;Ouro Branco;MG;São Caetano do Sul;SP;1.083;728.135
11/2020;MRS;Prd. Siderúrgicos - Outros;Parque Industrial;MG;Caçapava;SP;1.300;815.427
11/2020;MRS;Prd. Siderúrgicos - Outros;Piaçaguera;SP;Manoel Feio;SP;11.268;695.900
11/2020;MRS;Prd. Siderúrgicos - Outros;São Bento;SP;Lafaiete Bandeira;MG;1.893;1.381.929
11/2020;MRS;Prd. Siderúrgicos - Outros;São Bento;SP;São Caetano do Sul;SP;2.562;153.681
11/2020;MRS;Prd. Siderúrgicos - Outros;Saudade;RJ;Eldorado;MG;1.584;776.665
11/2020;MRS;Prd. Siderúrgicos - Outros;Saudade;RJ;Pinheirinho;SP;576;167.484
11/2020;MRS;Prd. Siderúrgicos - Outros;Siderúrgica do Atlântico;RJ;Piaçaguera;SP;91.666;45.942.907
11/2020;MRS;Prd. Siderúrgicos - Outros;Volta Redonda;RJ;Arará;RJ;3.303;477.821
11/2020;MRS;Prd. Siderúrgicos - Outros;Volta Redonda;RJ;Barão de Juparana;RJ;3.319;199.481
11/2020;MRS;Prd. Siderúrgicos - Outros;Volta Redonda;RJ;Barbará;RJ;4.513;23.137
11/2020;MRS;Prd. Siderúrgicos - Outros;Volta Redonda;RJ;Brisamar;RJ;698;79.569
11/2020;MRS;Prd. Siderúrgicos - Outros;Volta Redonda;RJ;Cruzeiro;SP;543;58.376
11/2020;MRS;Prd. Siderúrgicos - Outros;Volta Redonda;RJ;Eldorado;MG;1.329;758.656
11/2020;MRS;Prd. Siderúrgicos - Outros;Volta Redonda;RJ;Floriano;RJ;1.513;41.648
11/2020;MRS;Prd. Siderúrgicos - Outros;Volta Redonda;RJ;Manoel Feio;SP;36.791;11.384.754
11/2020;MRS;Prd. Siderúrgicos - Outros;Volta Redonda;RJ;Mogi das Cruzes;SP;6.983;2.321.812
11/2020;MRS;Prd. Siderúrgicos - Outros;Volta Redonda;RJ;São Bento;SP;16.153;4.667.409
11/2020;MRS;Prd. Siderúrgicos - Outros;Volta Redonda;RJ;São Caetano do Sul;SP;318;110.961
11/2020;MRS;Prd. Siderúrgicos - Placa;Brisamar;RJ;Volta Redonda;RJ;813;92.678
11/2020;MRS;Prd. Siderúrgicos - Placa;Caçapava;SP;Itaguai;RJ;2.088;700.127
11/2020;MRS;Prd. Siderúrgicos - Placa;Cel. João Carlos Guedes;MG;Barreiro;MG;17.990;2.309.376
11/2020;MRS;Prd. Siderúrgicos - Placa;Dias Tavares;MG;Parque Industrial;MG;3.006;1.046.496
11/2020;MRS;Prd. Siderúrgicos - Placa;Lafaiete Bandeira;MG;Manoel Feio;SP;367;236.945
11/2020;MRS;Prd. Siderúrgicos - Placa;Ouro Branco;MG;Caçapava;SP;16.417;8.811.199
11/2020;MRS;Prd. Siderúrgicos - Placa;Ouro Branco;MG;Itaguai;RJ;39.531;18.523.989
11/2020;MRS;Prd. Siderúrgicos - Placa;Ouro Branco;MG;Roseira;SP;5.256;2.559.419
11/2020;MRS;Prd. Siderúrgicos - Tubos;Barreiro;MG;Arará;RJ;817;471.917
11/2020;MRS;Prd. Siderúrgicos - Tubos;Barreiro;MG;Brisamar;RJ;361;197.450
11/2020;MRS;Prd. Siderúrgicos - Tubos;Barreiro;MG;Caçapava;SP;315;196.267
11/2020;MRS;Prd. Siderúrgicos - Tubos;Cel. João Carlos Guedes;MG;Arará;RJ;14.766;6.633.654
11/2020;MRS;Prd. Siderúrgicos - Tubos;Cel. João Carlos Guedes;MG;Barreiro;MG;5.318;682.671
11/2020;MRS;Prd. Siderúrgicos - Vergalhões;Dias Tavares;MG;Manoel Feio;SP;1.484;1.080.008
11/2020;MRS;Prd. Siderúrgicos - Vergalhões;Volta Redonda;RJ;Eldorado;MG;2.443;1.394.581
11/2020;MRS;Prd. Siderúrgicos - Vergalhões;Volta Redonda;RJ;Manoel Feio;SP;5.284;1.635.102
11/2020;MRS;Prd. Siderúrgicos - Vergalhões;Volta Redonda;RJ;São Bento;SP;4.970;1.436.081
11/2020;MRS;Sucata;Ouro Branco;MG;Itaguai;RJ;768;359.880
11/2020;MRS;Veículos;Manoel Feio;SP;Piaçaguera;SP;62;3.829
11/2020;RMN;Açúcar;Chapadao do Sul;MS;Santos;SP;1.362;1.625.369
11/2020;RMN;Álcool;Chapadao do Sul;MS;Replan;SP;55.745;52.504.801
11/2020;RMN;Álcool;Rondonópolis;MT;Replan;SP;35.535;49.392.843
11/2020;RMN;Álcool;T. Olacyr F. Morais;MS;Replan;SP;7.452;7.848.878
11/2020;RMN;Celulose;Aparecida do Taboado;MS;Barnabé;SP;189.220;175.384.612
11/2020;RMN;Contêiner Cheio de 20 Pés;Rondonópolis;MT;Cubatão;SP;3.214;5.232.658
11/2020;RMN;Contêiner Cheio de 40 Pés;Rondonópolis;MT;Boa Vista Velha;SP;31.978;43.773.498
11/2020;RMN;Contêiner Cheio de 40 Pés;Rondonópolis;MT;Cubatão;SP;71.341;116.149.069
11/2020;RMN;Contêiner Cheio de 40 Pés;Rondonópolis;MT;Tutóia;SP;7.491;8.736.250
11/2020;RMN;Contêiner vazio 53 pés;Rondonópolis;MT;Boa Vista Nova;SP;14;19.183
11/2020;RMN;Contêiner Vazio de 40 Pés;Rondonópolis;MT;Boa Vista Nova;SP;138;189.082
11/2020;RMN;Contêiner Vazio de 40 Pés;Rondonópolis;MT;Boa Vista Velha;SP;116;158.788
11/2020;RMN;Farelo de Soja;Alto Araguaia;MT;Santos;SP;75.846;106.201.549
11/2020;RMN;Farelo de Soja;Rondonópolis;MT;Conceiçãozinha;SP;102.502;168.693.973
11/2020;RMN;Farelo de Soja;Rondonópolis;MT;Santos;SP;191.792;314.428.651
11/2020;RMN;Grãos - Milho;Alto Araguaia;MT;Conceiçãozinha;SP;23.220;32.722.651
11/2020;RMN;Grãos - Milho;Alto Araguaia;MT;Santos;SP;41.463;58.136.097
11/2020;RMN;Grãos - Milho;Chapadao do Sul;MS;Conceiçãozinha;SP;24.457;29.344.114
11/2020;RMN;Grãos - Milho;Itiquira;MT;Santos;SP;7.190;10.900.022
11/2020;RMN;Grãos - Milho;Rondonópolis;MT;Conceiçãozinha;SP;531.621;875.880.435
11/2020;RMN;Grãos - Milho;Rondonópolis;MT;Estação TUF;SP;41.515;67.781.843
11/2020;RMN;Grãos - Milho;Rondonópolis;MT;Santos;SP;552.889;907.153.184
11/2020;RMN;Óleo Diesel;Rondonópolis;MT;Replan;SP;15.182;21.128.237
11/2020;RMO;Celulose;Jupia;MS;Barnabé;SP;29.080;26.047.857
11/2020;RMO;Celulose;Jupia;MS;Santos;SP;26.584;23.851.988
11/2020;RMO;Prd. Siderúrgicos - Outros;Bauru;SP;Ladário;MS;3.601;4.683.827
11/2020;RMP;Açúcar;Boa Vista Velha;SP;Santos;SP;75.676;20.543.608
11/2020;RMP;Açúcar;Fernandopolis;SP;Santos;SP;104.218;84.363.863
11/2020;RMP;Açúcar;Itirapina;SP;Santos;SP;74.552;29.286.107
11/2020;RMP;Açúcar;Pradopolis;SP;Santos;SP;211.210;113.940.813
11/2020;RMP;Açúcar;Rio Preto Paulista;SP;Santos;SP;35.203;23.669.615
11/2020;RMP;Açúcar;Votuporanga;SP;Santos;SP;128.993;99.868.172
11/2020;RMP;Adubo Orgânico a Granel;Conceiçãozinha;SP;Rondonópolis;MT;60.854;100.253.597
11/2020;RMP;Adubo Orgânico a Granel;Cubatão;SP;Rondonópolis;MT;15.913;25.907.683
11/2020;RMP;Álcool;Rio Preto Paulista;SP;Replan;SP;1.844;774.284
11/2020;RMP;Cloreto de Potássio;Conceiçãozinha;SP;Rondonópolis;MT;24.568;40.464.221
11/2020;RMP;Cloreto de Potássio;Cubatão;SP;Rondonópolis;MT;27.042;44.026.620
11/2020;RMP;Contêiner Cheio de 40 Pés;Boa Vista Nova;SP;Rondonópolis;MT;28;38.367
11/2020;RMP;Contêiner Cheio de 40 Pés;Boa Vista Velha;SP;Rondonópolis;MT;8.821;12.074.739
11/2020;RMP;Contêiner Cheio de 40 Pés;Cubatão;SP;Rondonópolis;MT;2.194;3.572.013
11/2020;RMP;Contêiner Cheio de 40 Pés;Tutóia;SP;Conceiçãozinha;SP;3.392;1.630.798
11/2020;RMP;Contêiner Vazio de 20 Pés;Cubatão;SP;Rondonópolis;MT;426;694.984
11/2020;RMP;Contêiner Vazio de 20 Pés;Tutóia;SP;Conceiçãozinha;SP;118;56.731
11/2020;RMP;Contêiner Vazio de 20 Pés;Tutóia;SP;Rondonópolis;MT;4;4.680
11/2020;RMP;Contêiner Vazio de 40 Pés;Boa Vista Velha;SP;Rondonópolis;MT;2.407;3.294.853
11/2020;RMP;Contêiner Vazio de 40 Pés;Conceiçãozinha;SP;Tutóia;SP;322;154.810
11/2020;RMP;Contêiner Vazio de 40 Pés;Cubatão;SP;Rondonópolis;MT;9.046;14.757.825
11/2020;RMP;Contêiner Vazio de 40 Pés;Tutóia;SP;Rondonópolis;MT;1.210;1.408.949
11/2020;RMP;Fosfato;Conceiçãozinha;SP;Rondonópolis;MT;5.679;9.375.238
11/2020;RMP;Gasolina;Replan;SP;Rio Preto Paulista;SP;2.955;1.245.795
11/2020;RMP;Gasolina;Replan;SP;Rondonópolis;MT;8.007;11.119.510
11/2020;RMP;Gasolina;Replan;SP;T. Olacyr F. Morais;MS;1.766;1.865.946
11/2020;RMP;Óleo Diesel;Replan;SP;Rio Preto Paulista;SP;17.664;7.483.152
11/2020;RMP;Óleo Diesel;Replan;SP;Rondonópolis;MT;71.892;99.991.817
11/2020;RMP;Óleo Diesel;Replan;SP;T. Olacyr F. Morais;MS;7.974;8.425.286
11/2020;RMP;Ureia;Conceiçãozinha;SP;Rondonópolis;MT;99.177;163.420.107
11/2020;RMP;Ureia;Cubatão;SP;Rondonópolis;MT;13.474;21.953.385
11/2020;RMS;Açúcar;Londrina;PR;D Pedro II;PR;54.136;34.160.245
11/2020;RMS;Açúcar;Marialva;PR;D Pedro II;PR;132.989;82.477.913
11/2020;RMS;Açúcar;Maringa;PR;D Pedro II;PR;214.691;139.926.425
11/2020;RMS;Açúcar;Rolandia;PR;D Pedro II;PR;57.130;35.167.196
11/2020;RMS;Adubo Orgânico a Granel;D Pedro II;PR;Maringa;PR;4.104;2.674.814
11/2020;RMS;Adubo Orgânico a Granel;D Pedro II;PR;Rolandia;PR;5.517;3.395.757
11/2020;RMS;Adubo Orgânico a Granel;km 5;PR;Cambe;PR;2.648;1.640.552
11/2020;RMS;Adubo Orgânico a Granel;km 5;PR;Canitar;SP;6.688;5.713.328
11/2020;RMS;Adubo Orgânico a Granel;km 5;PR;Cará-Cará;PR;1.785;420.461
11/2020;RMS;Adubo Orgânico a Granel;km 5;PR;Cascavel;PR;6.339;4.630.479
